"date","numflights","totaldelay","avgdelay","numdelay15"
"1996-08-28",2174,10361,18,240
"1996-08-29",2174,21545,15,461
"1996-08-30",2186,23533,0,535
"1996-08-31",1843,8617,24,191
"1993-12-01",1474,2160,0,39
"1993-12-02",1441,9704,0,201
"1993-12-03",1403,38683,18,502
"1993-12-04",1303,3526,0,90
"1993-12-05",1406,4530,15,107
"1993-12-06",1512,2466,0,46
"1993-12-07",1485,2660,0,53
"1993-12-08",1517,8137,0,179
"1993-12-09",1462,5580,75,124
"1993-12-10",1462,8791,0,191
"1993-12-11",1269,4659,0,101
"1993-12-12",1366,4924,18,117
"1993-12-13",1528,2848,0,53
"1993-12-14",1488,7280,0,173
"1993-12-15",1502,5785,0,142
"1993-12-16",1480,7277,0,176
"1993-12-17",1428,16860,4,416
"1993-12-18",1274,7919,0,206
"1993-12-19",1359,9635,0,238
"1993-12-20",1494,3855,0,73
"1993-12-21",1476,9190,0,224
"1993-12-22",1426,18489,8,515
"1993-12-23",1468,21268,21,524
"1993-12-24",1026,9768,0,143
"1993-12-25",811,1806,0,39
"1993-12-26",1342,9238,10,230
"1993-12-27",1180,8707,0,245
"1993-12-28",1256,12769,12,304
"1993-12-29",1257,8082,9,206
"1993-12-30",1242,7183,9,175
"1993-12-31",1036,4759,0,88
"1988-10-01",522,5808,0,126
"1988-10-02",656,3649,0,100
"1988-10-03",835,2207,12,38
"1988-10-04",827,2488,0,53
"1988-10-05",807,2786,0,57
"1988-10-06",788,6044,8,147
"1988-10-07",830,7720,6,198
"1988-10-08",532,1857,3,42
"1988-10-09",643,3231,12,77
"1988-10-10",829,3154,0,67
"1988-10-11",836,5218,0,99
"1988-10-12",837,3941,0,98
"1988-10-13",819,5831,5,134
"1988-10-14",782,23181,103,321
"1988-10-15",535,3523,0,76
"1988-10-16",671,5349,12,151
"1988-10-17",836,5537,0,104
"1988-10-18",804,2646,0,59
"1988-10-19",811,4202,0,106
"1988-10-20",795,12253,0,252
"1988-10-21",823,12511,5,289
"1988-10-22",529,3074,0,57
"1988-10-23",676,4703,0,125
"1988-10-24",800,5975,0,147
"1988-10-25",795,4667,0,101
"1988-10-26",812,11124,0,264
"1988-10-27",765,10636,4,243
"1988-10-28",792,9005,0,239
"1988-10-29",536,2603,0,70
"1988-10-30",647,4520,15,120
"1988-10-31",816,3129,0,72
"1990-04-01",753,5481,32,152
"1990-04-02",913,2678,10,65
"1990-04-03",936,2293,17,47
"1990-04-04",944,2148,8,42
"1990-04-05",920,9984,31,184
"1990-04-06",938,10311,40,275
"1990-04-07",626,4299,9,99
"1990-04-08",774,5549,12,131
"1990-04-09",945,3427,15,69
"1990-04-10",942,15184,0,272
"1990-04-11",941,2429,0,47
"1990-04-12",934,7788,8,215
"1990-04-13",931,3430,0,77
"1990-04-14",635,4655,0,81
"1990-04-15",799,2624,0,59
"1990-04-16",946,8980,25,214
"1990-04-17",954,4004,22,86
"1990-04-18",925,4974,16,105
"1990-04-19",954,9782,27,227
"1990-04-20",827,14647,55,310
"1990-04-21",654,3330,0,65
"1990-04-22",782,5445,15,141
"1990-04-23",967,5567,0,138
"1990-04-24",963,8151,0,166
"1990-04-25",945,10434,0,189
"1990-04-26",922,26260,13,379
"1990-04-27",925,14243,25,260
"1990-04-28",650,2256,0,37
"1990-04-29",732,4002,15,88
"1990-04-30",944,3175,0,76
"2005-09-01",3020,19285,0,527
"2005-09-02",3022,27372,0,653
"2005-09-03",2447,9980,0,241
"2005-09-04",2158,6483,0,142
"2005-09-05",2728,14556,0,333
"2005-09-06",2947,18636,25,476
"2005-09-07",2944,6017,0,141
"2005-09-08",2946,11993,0,282
"2005-09-09",2948,16636,0,466
"2005-09-10",2482,7477,0,173
"2005-09-11",2691,18661,0,505
"2005-09-12",2944,10873,0,262
"2005-09-13",2950,11914,0,332
"2005-09-14",2946,15930,0,404
"2005-09-15",2947,36495,0,786
"2005-09-16",2948,40369,0,1032
"2005-09-17",2259,10582,0,268
"2005-09-18",2748,27046,0,686
"2005-09-19",2946,31578,0,700
"2005-09-20",2949,19526,0,443
"2005-09-21",2950,23336,0,522
"2005-09-22",2951,76468,0,1175
"2005-09-23",2952,25836,0,698
"2005-09-24",2263,9261,0,232
"2005-09-25",2752,22343,0,599
"2005-09-26",2950,17905,0,430
"2005-09-27",2950,12671,0,304
"2005-09-28",2950,19854,0,482
"2005-09-29",2951,28127,0,652
"2005-09-30",2952,34064,0,856
"1996-09-01",1614,1961,0,34
"1996-09-02",2102,8150,5,183
"1996-09-03",2174,14360,3,334
"1996-09-04",2174,10069,4,221
"1996-09-05",2174,10999,15,241
"1996-09-06",2196,17452,33,377
"1996-09-07",1904,5575,0,120
"1996-09-08",1998,11513,0,260
"1996-09-09",2170,12762,0,325
"1996-09-10",2170,13338,0,312
"1996-09-11",2170,16059,10,283
"1996-09-12",2170,7852,0,185
"1996-09-13",2182,21337,0,482
"1996-09-14",1859,5023,0,104
"1996-09-15",1998,25262,5,556
"1996-09-16",2170,17746,0,422
"1996-09-17",2170,5276,0,102
"1996-09-18",2170,17376,0,348
"1996-09-19",2170,20430,54,454
"1996-09-20",2182,25912,0,630
"1996-09-21",1859,7812,0,194
"1996-09-22",1998,16622,11,374
"1996-09-23",2170,24198,7,388
"1996-09-24",2170,13430,0,310
"1996-09-25",2170,10235,0,252
"1996-09-26",2170,52616,25,903
"1996-09-27",2182,43796,0,939
"1996-09-28",1859,5353,0,111
"1996-09-29",1998,25972,25,555
"1996-09-30",2170,15860,0,354
"1988-11-01",814,8222,2,132
"1988-11-02",804,4483,0,116
"1988-11-03",789,6297,0,150
"1988-11-04",769,18567,26,314
"1988-11-05",501,9202,35,168
"1988-11-06",673,6610,9,182
"1988-11-07",802,2784,45,57
"1988-11-08",818,5445,0,119
"1988-11-09",792,9384,0,155
"1988-11-10",815,8805,25,219
"1988-11-11",722,7270,8,209
"1988-11-12",496,3216,0,73
"1988-11-13",667,6609,12,141
"1988-11-14",789,7294,23,168
"1988-11-15",809,20139,0,290
"1988-11-16",806,12695,11,203
"1988-11-17",783,9118,12,206
"1988-11-18",798,13270,49,316
"1988-11-19",465,8870,20,183
"1988-11-20",612,4730,5,101
"1988-11-21",793,5001,4,94
"1988-11-22",804,12755,55,287
"1988-11-23",853,6677,24,174
"1988-11-24",422,1690,0,39
"1988-11-25",454,2402,8,54
"1988-11-26",488,4717,10,123
"1988-11-27",667,5452,12,148
"1988-11-28",804,6556,0,124
"1988-11-29",791,7355,0,187
"1988-11-30",825,3702,0,89
"1990-05-01",942,3444,0,67
"1990-05-02",954,5193,0,88
"1990-05-03",899,21613,0,331
"1990-05-04",931,8609,17,214
"1990-05-05",635,2564,0,59
"1990-05-06",786,2961,0,76
"1990-05-07",987,2363,20,39
"1990-05-08",969,1367,0,22
"1990-05-09",948,9851,0,192
"1990-05-10",983,7393,18,193
"1990-05-11",953,11275,15,287
"1990-05-12",643,4477,0,112
"1990-05-13",795,2952,24,66
"1990-05-14",946,4723,0,109
"1990-05-15",979,6926,0,162
"1990-05-16",960,9590,0,211
"1990-05-17",961,10540,0,239
"1990-05-18",901,12222,18,254
"1990-05-19",646,3590,0,92
"1990-05-20",811,9772,17,248
"1990-05-21",967,2865,17,64
"1990-05-22",950,8215,0,145
"1990-05-23",959,3082,12,72
"1990-05-24",928,7997,15,220
"1990-05-25",932,7554,22,178
"1990-05-26",648,3092,0,71
"1990-05-27",784,2293,0,44
"1990-05-28",985,3418,17,83
"1990-05-29",978,4549,0,110
"1990-05-30",989,3271,0,75
"1990-05-31",954,15678,0,265
"1988-12-01",782,3603,0,94
"1988-12-02",835,3537,10,86
"1988-12-03",521,1761,0,44
"1988-12-04",703,2316,17,53
"1988-12-05",834,1732,0,33
"1988-12-06",829,2316,8,47
"1988-12-07",828,4300,0,113
"1988-12-08",803,8356,0,230
"1988-12-09",750,7469,0,208
"1988-12-10",523,2711,0,64
"1988-12-11",668,4113,0,99
"1988-12-12",821,3114,0,63
"1988-12-13",822,3064,0,70
"1988-12-14",814,4866,1,124
"1988-12-15",783,10054,0,256
"1988-12-16",768,11574,15,281
"1988-12-17",494,4487,22,123
"1988-12-18",681,2894,12,71
"1988-12-19",821,5499,8,131
"1988-12-20",811,8554,0,183
"1988-12-21",746,15828,26,327
"1988-12-22",762,25523,19,420
"1988-12-23",815,12970,23,252
"1988-12-24",391,2699,0,66
"1988-12-25",376,1099,19,22
"1988-12-26",646,8881,0,144
"1988-12-27",659,15961,14,325
"1988-12-28",683,8093,6,198
"1988-12-29",666,5795,11,143
"1988-12-30",676,5198,3,117
"1988-12-31",402,4281,15,110
"1990-06-01",976,15370,14,327
"1990-06-02",700,2026,0,40
"1990-06-03",789,20812,0,233
"1990-06-04",984,2615,0,51
"1990-06-05",1009,2929,0,61
"1990-06-06",931,8147,54,135
"1990-06-07",996,4844,0,120
"1990-06-08",980,8103,3,224
"1990-06-09",687,2260,9,43
"1990-06-10",797,5457,110,118
"1990-06-11",960,3389,18,73
"1990-06-12",996,2256,0,31
"1990-06-13",988,3106,0,52
"1990-06-14",984,11834,67,243
"1990-06-15",938,9878,60,246
"1990-06-16",702,2927,0,62
"1990-06-17",828,4244,0,103
"1990-06-18",987,4593,59,99
"1990-06-19",953,3107,0,69
"1990-06-20",979,3802,0,91
"1990-06-21",987,7521,0,181
"1990-06-22",973,7565,0,180
"1990-06-23",683,3425,7,80
"1990-06-24",816,8352,0,222
"1990-06-25",980,5540,18,146
"1990-06-26",979,5973,15,122
"1990-06-27",987,10742,0,236
"1990-06-28",963,9974,40,219
"1990-06-29",909,14551,75,318
"1990-06-30",683,3749,23,99
"2004-01-01",1935,7866,0,181
"2004-01-02",2567,35075,0,767
"2004-01-03",2047,29630,0,718
"2004-01-04",2562,66636,0,1096
"2004-01-05",2804,44029,0,976
"2004-01-06",2804,30787,0,622
"2004-01-07",2804,18301,40,418
"2004-01-08",2804,8656,5,207
"2004-01-09",2808,11719,5,278
"2004-01-10",2047,7871,0,166
"2004-01-11",2562,16034,5,338
"2004-01-12",2804,8568,0,185
"2004-01-13",2803,7510,0,175
"2004-01-14",2804,20783,0,397
"2004-01-15",2804,13463,20,344
"2004-01-16",2808,27174,0,609
"2004-01-17",2003,14657,0,262
"2004-01-18",2539,9642,0,233
"2004-01-19",2800,12212,0,314
"2004-01-20",2800,6718,0,161
"2004-01-21",2800,10954,0,290
"2004-01-22",2800,18520,12,449
"2004-01-23",2800,26046,5,506
"2004-01-24",2124,6004,0,154
"2004-01-25",2550,23707,0,466
"2004-01-26",2800,19753,0,462
"2004-01-27",2800,34731,0,614
"2004-01-28",2800,11230,0,291
"2004-01-29",2800,17628,5,371
"2004-01-30",2800,15284,40,437
"2004-01-31",2124,6971,0,174
"1995-01-01",1333,6690,13,178
"1995-01-02",1882,15556,32,387
"1995-01-03",1883,27077,0,613
"1995-01-04",1883,50388,0,827
"1995-01-05",1883,26474,3,631
"1995-01-06",1902,44023,9,813
"1995-01-07",1694,24304,8,508
"1995-01-08",1809,34400,17,661
"1995-01-09",1882,19916,21,417
"1995-01-10",1882,32183,0,553
"1995-01-11",1883,27480,0,400
"1995-01-12",1883,70621,18,988
"1995-01-13",1901,51168,44,931
"1995-01-14",1691,16765,32,417
"1995-01-15",1812,23635,6,465
"1995-01-16",1885,17856,4,409
"1995-01-17",1884,16556,10,378
"1995-01-18",1885,15765,69,340
"1995-01-19",1884,19217,14,333
"1995-01-20",1904,19665,4,459
"1995-01-21",1698,7622,0,184
"1995-01-22",1812,24680,4,578
"1995-01-23",1885,15766,24,343
"1995-01-24",1885,7977,0,190
"1995-01-25",1885,13122,0,323
"1995-01-26",1885,21226,16,536
"1995-01-27",1905,46316,69,825
"1995-01-28",1696,7336,3,170
"1995-01-29",1811,7865,14,186
"1995-01-30",1885,8386,0,189
"1995-01-31",1885,12040,3,225
"1990-07-01",802,3247,0,75
"1990-07-02",1000,1533,0,25
"1990-07-03",999,2089,20,45
"1990-07-04",1014,468,0,4
"1990-07-05",1015,2645,0,54
"1990-07-06",974,3105,5,66
"1990-07-07",692,2457,11,60
"1990-07-08",840,5387,25,137
"1990-07-09",1016,5117,24,110
"1990-07-10",1006,3427,0,69
"1990-07-11",995,5181,0,111
"1990-07-12",952,9221,0,233
"1990-07-13",1008,8900,24,236
"1990-07-14",707,3302,10,83
"1990-07-15",733,5032,14,133
"1990-07-16",935,4847,25,122
"1990-07-17",988,3825,0,89
"1990-07-18",913,7117,0,148
"1990-07-19",966,9528,0,176
"1990-07-20",951,12139,42,285
"1990-07-21",648,4558,25,99
"1990-07-22",802,7097,0,167
"1990-07-23",965,7260,20,189
"1990-07-24",995,4918,0,115
"1990-07-25",998,3612,0,80
"1990-07-26",964,5250,0,120
"1990-07-27",964,7330,7,165
"1990-07-28",670,2819,0,67
"1990-07-29",765,6595,0,147
"1990-07-30",963,11042,18,232
"1990-07-31",920,3971,0,90
"2007-10-01",3400,9639,-2,259
"2007-10-02",3400,15253,-5,426
"2007-10-03",3396,6910,-1,246
"2007-10-04",3366,29011,30,617
"2007-10-05",3368,41735,-2,955
"2007-10-06",2699,15092,-2,354
"2007-10-07",2979,28822,-2,700
"2007-10-08",3364,25160,0,573
"2007-10-09",3364,24440,-3,455
"2007-10-10",3364,12328,1,353
"2007-10-11",3366,25345,1,468
"2007-10-12",3368,32026,6,776
"2007-10-13",2699,11273,2,299
"2007-10-14",2979,36936,4,823
"2007-10-15",3364,56065,2,933
"2007-10-16",3364,9677,0,307
"2007-10-17",3364,27495,28,752
"2007-10-18",3366,46153,28,827
"2007-10-19",3368,47900,4,974
"2007-10-20",2699,11461,-4,306
"2007-10-21",2979,34490,0,816
"2007-10-22",3364,39956,11,927
"2007-10-23",3364,14890,-5,407
"2007-10-24",3364,26549,-2,592
"2007-10-25",3366,38059,2,796
"2007-10-26",3368,52731,1,997
"2007-10-27",2699,8472,-1,262
"2007-10-28",2979,26278,-1,655
"2007-10-29",3364,12174,3,315
"2007-10-30",3364,4359,-6,224
"2007-10-31",3364,4620,0,215
"1998-10-01",2370,15328,6,350
"1998-10-02",2389,59495,209,762
"1998-10-03",1860,7560,17,164
"1998-10-04",2172,52366,0,889
"1998-10-05",2370,40357,0,672
"1998-10-06",2370,27169,0,470
"1998-10-07",2370,9297,0,188
"1998-10-08",2370,13974,0,319
"1998-10-09",2389,49461,14,942
"1998-10-10",1860,4128,10,104
"1998-10-11",2172,13598,0,314
"1998-10-12",2370,7375,0,155
"1998-10-13",2370,4725,0,108
"1998-10-14",2370,7635,0,178
"1998-10-15",2370,12981,0,330
"1998-10-16",2389,33591,25,810
"1998-10-17",1860,31795,23,556
"1998-10-18",2172,41693,0,827
"1998-10-19",2370,23812,0,406
"1998-10-20",2370,13696,0,332
"1998-10-21",2370,17177,16,449
"1998-10-22",2370,18047,0,448
"1998-10-23",2389,29454,0,671
"1998-10-24",1852,7176,13,134
"1998-10-25",2178,30331,20,653
"1998-10-26",2370,11015,0,241
"1998-10-27",2370,5157,0,107
"1998-10-28",2370,8229,0,188
"1998-10-29",2370,13506,0,327
"1998-10-30",2389,32714,0,687
"1998-10-31",1858,3339,12,69
"2004-02-01",2539,8826,0,220
"2004-02-02",2800,14122,0,345
"2004-02-03",2800,12804,0,316
"2004-02-04",2800,22150,0,338
"2004-02-05",2800,22680,0,518
"2004-02-06",2800,30617,22,679
"2004-02-07",2124,13208,35,360
"2004-02-08",2539,19132,25,459
"2004-02-09",2800,7953,0,185
"2004-02-10",2800,10715,0,275
"2004-02-11",2800,16346,0,441
"2004-02-12",2800,27014,15,670
"2004-02-13",2800,33576,19,893
"2004-02-14",2124,17593,0,396
"2004-02-15",2539,9012,0,218
"2004-02-16",2800,14802,0,382
"2004-02-17",2800,26874,0,555
"2004-02-18",2800,15242,0,367
"2004-02-19",2800,10853,0,280
"2004-02-20",2800,24709,145,495
"2004-02-21",2124,38991,75,607
"2004-02-22",2539,82873,306,847
"2004-02-23",2799,66613,129,987
"2004-02-24",2800,27979,0,637
"2004-02-25",2800,22256,0,512
"2004-02-26",2800,27754,0,606
"2004-02-27",2800,25478,30,697
"2004-02-28",2124,10638,0,276
"2004-02-29",2539,16505,0,435
"1995-02-01",1885,6599,0,137
"1995-02-02",1885,8269,0,183
"1995-02-03",1905,22333,40,495
"1995-02-04",1698,8541,7,188
"1995-02-05",1812,28798,5,545
"1995-02-06",1885,7452,0,175
"1995-02-07",1885,8819,5,187
"1995-02-08",1884,6279,0,148
"1995-02-09",1885,9935,5,242
"1995-02-10",1905,23629,7,535
"1995-02-11",1697,12002,0,306
"1995-02-12",1812,18076,0,429
"1995-02-13",1885,16975,0,411
"1995-02-14",1885,13698,0,318
"1995-02-15",1885,25916,38,576
"1995-02-16",1885,14499,5,381
"1995-02-17",1905,19999,18,530
"1995-02-18",1698,7098,0,141
"1995-02-19",1812,19784,0,442
"1995-02-20",1885,15412,0,334
"1995-02-21",1885,14870,0,297
"1995-02-22",1885,6969,0,157
"1995-02-23",1885,10726,8,256
"1995-02-24",1905,21828,10,537
"1995-02-25",1698,5661,0,132
"1995-02-26",1812,18015,14,408
"1995-02-27",1885,11767,0,239
"1995-02-28",1885,6692,0,143
"1990-08-01",1009,6887,54,149
"1990-08-02",964,6334,13,165
"1990-08-03",972,20045,22,335
"1990-08-04",676,6587,39,159
"1990-08-05",837,10477,4,243
"1990-08-06",957,4599,30,114
"1990-08-07",981,2744,0,64
"1990-08-08",986,5819,0,128
"1990-08-09",994,6726,10,165
"1990-08-10",909,9842,0,250
"1990-08-11",661,4392,36,111
"1990-08-12",782,10297,0,233
"1990-08-13",971,6205,0,151
"1990-08-14",950,11837,30,266
"1990-08-15",908,9065,86,217
"1990-08-16",1005,11329,53,268
"1990-08-17",960,12943,64,302
"1990-08-18",666,3911,20,89
"1990-08-19",796,7151,6,164
"1990-08-20",957,7549,0,200
"1990-08-21",954,8361,47,181
"1990-08-22",996,5652,0,139
"1990-08-23",995,9161,0,206
"1990-08-24",991,11953,119,268
"1990-08-25",697,3413,13,64
"1990-08-26",831,3885,0,91
"1990-08-27",1013,3215,0,68
"1990-08-28",991,5087,0,84
"1990-08-29",1000,2649,0,56
"1990-08-30",984,5766,13,140
"1990-08-31",947,19656,25,301
"2007-11-01",3366,12070,2,332
"2007-11-02",3368,14152,-3,351
"2007-11-03",2675,4697,0,182
"2007-11-04",3229,11147,-1,343
"2007-11-05",3436,16276,59,372
"2007-11-06",3436,9595,4,273
"2007-11-07",3436,9871,0,316
"2007-11-08",3437,27108,0,565
"2007-11-09",3438,36851,4,871
"2007-11-10",2809,8839,74,232
"2007-11-11",3229,19440,40,491
"2007-11-12",3436,28676,13,668
"2007-11-13",3436,17193,0,431
"2007-11-14",3436,29729,-1,519
"2007-11-15",3437,24259,1,609
"2007-11-16",3438,37666,22,817
"2007-11-17",2809,13870,-5,367
"2007-11-18",3229,28982,2,588
"2007-11-19",3436,64698,1,1172
"2007-11-20",3436,40364,0,782
"2007-11-21",3438,38561,3,766
"2007-11-22",2260,10305,-5,222
"2007-11-23",2864,7473,-4,220
"2007-11-24",2814,19692,-3,487
"2007-11-25",3287,39939,-3,877
"2007-11-26",3436,53304,2,949
"2007-11-27",3436,20053,-6,500
"2007-11-28",3436,12211,-1,408
"2007-11-29",3437,10146,-3,334
"2007-11-30",3438,90025,53,1167
"1998-11-01",2178,33717,5,631
"1998-11-02",2370,18547,0,312
"1998-11-03",2370,5352,4,131
"1998-11-04",2370,6305,0,151
"1998-11-05",2370,15723,0,348
"1998-11-06",2389,24547,0,592
"1998-11-07",1858,8091,10,173
"1998-11-08",2178,40096,0,816
"1998-11-09",2370,24803,3,432
"1998-11-10",2370,19704,0,463
"1998-11-11",2370,10166,0,215
"1998-11-12",2370,24953,0,561
"1998-11-13",2389,25698,19,573
"1998-11-14",1858,6561,5,141
"1998-11-15",2178,26235,0,553
"1998-11-16",2370,10378,0,245
"1998-11-17",2370,11819,25,251
"1998-11-18",2370,7162,0,175
"1998-11-19",2370,23657,0,568
"1998-11-20",2389,31578,25,735
"1998-11-21",1858,6837,9,158
"1998-11-22",2178,8076,0,167
"1998-11-23",2370,12743,0,282
"1998-11-24",2378,12432,0,284
"1998-11-25",2392,15455,6,357
"1998-11-26",1518,5712,0,144
"1998-11-27",1694,6219,97,137
"1998-11-28",1839,14137,7,334
"1998-11-29",2205,22066,0,436
"1998-11-30",2370,43752,0,856
"2004-03-01",2800,11999,0,243
"2004-03-02",2800,20424,88,424
"2004-03-03",2800,10870,0,279
"2004-03-04",2800,54600,90,970
"2004-03-05",2800,47528,54,1097
"2004-03-06",2124,14210,0,343
"2004-03-07",2543,14975,0,374
"2004-03-08",2804,10734,0,236
"2004-03-09",2804,8770,25,218
"2004-03-10",2804,11356,0,261
"2004-03-11",2804,28076,12,592
"2004-03-12",2804,24056,0,611
"2004-03-13",2128,12110,0,285
"2004-03-14",2543,33005,10,743
"2004-03-15",2804,16864,0,385
"2004-03-16",2804,26543,0,621
"2004-03-17",2804,26122,0,614
"2004-03-18",2804,37164,0,812
"2004-03-19",2804,26101,5,606
"2004-03-20",2128,16516,0,407
"2004-03-21",2543,23567,22,562
"2004-03-22",2804,20489,0,512
"2004-03-23",2804,8785,0,228
"2004-03-24",2804,12413,0,270
"2004-03-25",2804,23389,0,528
"2004-03-26",2804,25213,10,645
"2004-03-27",2128,10323,0,264
"2004-03-28",2543,21204,65,536
"2004-03-29",2804,12549,0,262
"2004-03-30",2804,14102,0,363
"2004-03-31",2804,16096,0,409
"1995-03-01",1885,8072,0,174
"1995-03-02",1885,16661,17,405
"1995-03-03",1905,21164,0,528
"1995-03-04",1624,6415,4,147
"1995-03-05",1836,38243,15,781
"1995-03-06",1911,16462,62,341
"1995-03-07",1911,15883,0,357
"1995-03-08",1910,9621,0,235
"1995-03-09",1911,14047,8,308
"1995-03-10",1928,42703,10,733
"1995-03-11",1624,15564,40,373
"1995-03-12",1836,15569,18,377
"1995-03-13",1910,17244,3,372
"1995-03-14",1911,7326,0,159
"1995-03-15",1911,6372,4,134
"1995-03-16",1911,12935,0,335
"1995-03-17",1928,18236,11,410
"1995-03-18",1624,8245,10,181
"1995-03-19",1836,13729,28,337
"1995-03-20",1911,13854,6,338
"1995-03-21",1911,5614,0,131
"1995-03-22",1911,8796,0,195
"1995-03-23",1911,20631,6,479
"1995-03-24",1928,25771,12,571
"1995-03-25",1624,12135,16,253
"1995-03-26",1836,20070,18,494
"1995-03-27",1911,8161,0,176
"1995-03-28",1911,5766,0,148
"1995-03-29",1911,10866,25,253
"1995-03-30",1911,11791,0,274
"1995-03-31",1928,9808,7,247
"1990-09-01",694,3357,0,77
"1990-09-02",859,744,0,9
"1990-09-03",965,5260,7,119
"1990-09-04",1017,3293,0,57
"1990-09-05",977,3651,0,99
"1990-09-06",992,3785,5,71
"1990-09-07",977,5596,0,143
"1990-09-08",701,4021,0,86
"1990-09-09",806,11112,10,227
"1990-09-10",983,7287,0,187
"1990-09-11",1012,5641,0,154
"1990-09-12",1006,6497,0,202
"1990-09-13",950,11272,0,289
"1990-09-14",979,17200,37,358
"1990-09-15",693,3019,9,86
"1990-09-16",841,5002,10,129
"1990-09-17",984,3904,0,101
"1990-09-18",1030,5568,0,152
"1990-09-19",994,6673,30,187
"1990-09-20",984,8252,10,215
"1990-09-21",945,19318,30,453
"1990-09-22",699,2167,0,46
"1990-09-23",818,5904,0,164
"1990-09-24",1018,2000,31,37
"1990-09-25",1015,2045,0,35
"1990-09-26",1011,2672,0,50
"1990-09-27",989,4191,0,107
"1990-09-28",938,8770,5,231
"1990-09-29",706,2451,0,61
"1990-09-30",782,4519,0,111
"2007-12-01",2809,35138,4,577
"2007-12-02",3229,48659,-3,949
"2007-12-03",3436,20311,15,536
"2007-12-04",3436,9244,-1,304
"2007-12-05",3436,72758,10,1132
"2007-12-06",3437,30058,-1,664
"2007-12-07",3438,60864,-3,1244
"2007-12-08",2809,10445,-4,296
"2007-12-09",3229,36994,-6,898
"2007-12-10",3436,18016,-4,479
"2007-12-11",3436,31539,-4,546
"2007-12-12",3436,18484,-7,484
"2007-12-13",3437,31152,-2,702
"2007-12-14",3438,43158,-6,927
"2007-12-15",2809,39055,2,818
"2007-12-16",3229,63131,-3,1103
"2007-12-17",3436,22548,0,567
"2007-12-18",3436,33613,3,785
"2007-12-19",3436,48682,-3,1180
"2007-12-20",3437,53666,-3,1201
"2007-12-21",3438,87795,3,1564
"2007-12-22",2809,102977,41,1514
"2007-12-23",3229,69053,16,1444
"2007-12-24",2582,10605,-5,263
"2007-12-25",2562,16037,8,383
"2007-12-26",3436,70751,-2,1546
"2007-12-27",3437,86157,2,1627
"2007-12-28",3437,130455,-1,1938
"2007-12-29",2908,46366,1,971
"2007-12-30",2881,40067,-5,896
"2007-12-31",2478,21891,-5,495
"1998-12-01",2370,11718,0,282
"1998-12-02",2370,26251,0,511
"1998-12-03",2370,18335,0,426
"1998-12-04",2389,20108,0,447
"1998-12-05",1858,7378,0,172
"1998-12-06",2178,59792,10,949
"1998-12-07",2384,9649,7,233
"1998-12-08",2384,7533,0,165
"1998-12-09",2384,9001,0,197
"1998-12-10",2384,20786,0,510
"1998-12-11",2403,24674,51,561
"1998-12-12",1872,4009,0,91
"1998-12-13",2192,12856,0,293
"1998-12-14",2384,3944,0,80
"1998-12-15",2384,10979,0,235
"1998-12-16",2384,11791,0,281
"1998-12-17",2384,20098,0,484
"1998-12-18",2403,60064,33,1080
"1998-12-19",1872,38426,5,735
"1998-12-20",2192,47235,0,980
"1998-12-21",2384,44965,8,782
"1998-12-22",2384,37893,0,907
"1998-12-23",2384,92541,30,1559
"1998-12-24",1949,32144,10,766
"1998-12-25",1577,7081,0,158
"1998-12-26",1826,14067,5,355
"1998-12-27",2192,39979,0,678
"1998-12-28",2384,75435,0,1184
"1998-12-29",2384,108777,15,1440
"1998-12-30",2384,41266,0,864
"1998-12-31",1949,21165,0,480
"2004-04-01",2804,30382,20,680
"2004-04-02",2804,87783,190,1304
"2004-04-03",2115,22533,15,505
"2004-04-04",2511,18133,30,484
"2004-04-05",2808,14048,38,321
"2004-04-06",2808,19018,0,373
"2004-04-07",2808,17558,0,383
"2004-04-08",2808,32892,23,771
"2004-04-09",2809,21244,25,532
"2004-04-10",2081,12975,0,292
"2004-04-11",2511,22109,0,519
"2004-04-12",2808,45003,12,801
"2004-04-13",2808,21477,0,473
"2004-04-14",2808,14963,0,332
"2004-04-15",2808,16848,40,400
"2004-04-16",2809,23579,27,542
"2004-04-17",2081,15522,99,409
"2004-04-18",2511,25612,0,664
"2004-04-19",2808,19874,0,498
"2004-04-20",2808,17042,0,368
"2004-04-21",2808,16124,0,387
"2004-04-22",2808,20859,0,559
"2004-04-23",2809,35382,37,828
"2004-04-24",2081,8188,0,208
"2004-04-25",2511,36010,90,710
"2004-04-26",2808,13176,0,339
"2004-04-27",2808,10450,9,256
"2004-04-28",2808,15515,10,353
"2004-04-29",2808,23382,0,611
"2004-04-30",2809,38322,40,908
"1995-04-01",1596,7255,0,177
"1995-04-02",1789,11493,10,251
"1995-04-03",1909,3699,2,68
"1995-04-04",1909,7125,0,168
"1995-04-05",1909,8659,0,184
"1995-04-06",1908,10490,15,229
"1995-04-07",1924,28994,25,626
"1995-04-08",1593,12546,27,315
"1995-04-09",1789,21883,0,537
"1995-04-10",1909,33166,101,586
"1995-04-11",1909,14007,0,231
"1995-04-12",1909,6947,0,141
"1995-04-13",1909,17657,0,416
"1995-04-14",1924,11268,12,279
"1995-04-15",1605,4626,0,108
"1995-04-16",1803,15781,0,385
"1995-04-17",1921,22408,5,568
"1995-04-18",1921,22196,2,435
"1995-04-19",1921,30393,174,551
"1995-04-20",1921,28489,39,652
"1995-04-21",1938,24986,27,592
"1995-04-22",1605,11281,26,259
