date,numflights,totaldelay,avgdelay,numdelay15
9/8/1997,1830,1185,3,80
9/9/1997,1831,1156,-3,87
9/10/1997,1830,4013,-3,120
9/11/1997,1829,12356,-2,246
9/12/1997,1830,2776,-3,105
9/13/1997,1690,1034,-6,80
9/14/1997,1777,5183,1,140
9/15/1997,1828,3191,-1,124
9/16/1997,1832,1956,-5,108
9/17/1997,1831,3756,-1,115
9/18/1997,1831,4685,-3,123
9/19/1997,1829,32782,200,389
9/20/1997,1690,5858,-5,157
9/21/1997,1777,4843,0,133
9/22/1997,1830,3352,-5,122
9/23/1997,1831,2236,-3,91
9/24/1997,1830,2251,-1,94
9/25/1997,1831,3909,-1,112
9/26/1997,1827,4671,-3,123
9/27/1997,1689,4843,-5,103
9/28/1997,1778,3328,-4,100
9/29/1997,1830,2616,12,112
9/30/1997,1832,2156,-2,97
5/1/2000,2045,10290,1,247
5/2/2000,2055,5205,-1,158
5/3/2000,2054,17865,3,350
5/4/2000,2055,45293,-5,660
5/5/2000,2056,40066,-2,753
5/6/2000,1869,8842,-2,175
5/7/2000,1974,11148,-1,224
5/8/2000,2057,7712,-1,186
5/9/2000,2055,23961,-6,325
5/10/2000,2056,30878,-2,364
5/11/2000,2052,55058,-2,660
5/12/2000,2051,46000,-1,476
5/13/2000,1870,14485,-2,270
5/14/2000,1975,13394,-5,236
5/15/2000,2055,10163,-3,222
5/16/2000,2053,4808,-5,150
5/17/2000,2055,20566,-4,389
5/18/2000,2055,55160,-5,490
5/19/2000,2056,90571,-4,904
5/20/2000,1867,19186,15,310
5/21/2000,1975,14730,-1,261
5/22/2000,2053,15528,75,293
5/23/2000,2054,6202,0,180
5/24/2000,2055,21888,-1,296
5/25/2000,2055,24688,0,421
5/26/2000,2052,24098,-1,402
5/27/2000,1689,21114,-3,336
5/28/2000,1745,5529,23,155
5/29/2000,1939,5147,-3,133
5/30/2000,2051,10138,240,236
5/31/2000,2048,29225,-3,401
11/1/1989,1887,5344,-1,99
11/2/1989,1936,5926,-3,119
11/3/1989,1949,11765,2,167
11/4/1989,1959,2270,-2,53
11/5/1989,1934,7220,0,147
11/6/1989,1960,3439,2,65
11/7/1989,1928,22279,3,438
11/8/1989,1917,7317,0,138
11/9/1989,1954,6032,-1,107
11/10/1989,1929,3673,4,89
11/11/1989,1955,2523,0,54
11/12/1989,1972,7108,3,124
11/13/1989,1975,2065,0,44
11/14/1989,1942,25423,5,377
11/15/1989,1935,22735,30,474
11/16/1989,1926,9469,14,180
11/17/1989,1952,11429,2,200
11/18/1989,1934,4607,53,109
11/19/1989,1961,3618,8,79
11/20/1989,1959,3685,0,79
11/21/1989,1944,10925,13,201
11/22/1989,1918,42617,60,705
11/23/1989,1669,9556,-3,186
11/24/1989,1536,674,0,25
11/25/1989,1937,2694,0,63
11/26/1989,1966,4656,30,70
11/27/1989,1970,25033,3,422
11/28/1989,1931,9073,2,212
11/29/1989,1973,3834,9,66
11/30/1989,1977,2186,14,43
5/1/1991,2024,4102,-1,83
5/2/1991,2034,14393,0,231
5/3/1991,1994,26034,-2,341
5/4/1991,1832,17977,1,275
5/5/1991,1989,8796,-1,196
5/6/1991,2040,5205,0,104
5/7/1991,2065,1877,0,51
5/8/1991,2047,4459,0,77
5/9/1991,2022,3235,0,56
5/10/1991,2002,2972,-1,67
5/11/1991,1875,2201,2,47
5/12/1991,1992,2627,0,58
5/13/1991,2049,3290,10,65
5/14/1991,2010,33937,0,360
5/15/1991,1995,9795,0,174
5/16/1991,2005,16070,6,249
5/17/1991,2019,23850,1,407
5/18/1991,1849,10638,0,276
5/19/1991,1990,6009,1,134
5/20/1991,2021,2187,-1,57
5/21/1991,2021,887,18,37
5/22/1991,2029,19327,2,268
5/23/1991,1996,10167,-2,206
5/24/1991,2033,31977,0,323
5/25/1991,1835,10306,-2,216
5/26/1991,1979,362,-3,34
5/27/1991,2025,1886,-2,52
5/28/1991,2014,2805,0,59
5/29/1991,2035,8968,-2,194
5/30/1991,2028,14356,0,222
5/31/1991,2040,25738,1,261
6/1/2000,2055,13706,-3,281
6/2/2000,2064,14264,0,272
6/3/2000,1880,6746,-3,157
6/4/2000,1983,38796,0,619
6/5/2000,2061,12640,11,263
6/6/2000,2060,12823,4,254
6/7/2000,2062,9230,-3,217
6/8/2000,2061,10811,-2,191
6/9/2000,2061,55837,-1,584
6/10/2000,1880,36521,-6,485
6/11/2000,1982,51152,0,762
6/12/2000,2061,53570,-1,684
6/13/2000,2061,38111,0,440
6/14/2000,2056,43568,-3,502
6/15/2000,2071,37867,-2,593
6/16/2000,2076,33754,0,539
6/17/2000,1930,42047,-4,522
6/18/2000,2003,30622,-1,506
6/19/2000,2076,22488,-2,373
6/20/2000,2075,36228,-5,523
6/21/2000,2075,43786,-3,560
6/22/2000,2074,30662,0,539
6/23/2000,2076,27384,1,423
6/24/2000,1929,25033,1,380
6/25/2000,2005,32405,-2,426
6/26/2000,2076,30288,-3,508
6/27/2000,2075,44293,1,553
6/28/2000,2074,35259,-4,534
6/29/2000,2076,39046,0,585
6/30/2000,2075,38291,-1,754
12/1/1989,1957,3326,1,59
12/2/1989,1947,2774,10,77
12/3/1989,1945,3142,5,65
12/4/1989,1954,2824,-2,73
12/5/1989,1976,4603,0,80
12/6/1989,1962,3821,4,81
12/7/1989,1961,6304,17,159
12/8/1989,1944,12306,-2,272
12/9/1989,1962,4032,0,82
12/10/1989,1945,11248,0,206
12/11/1989,1954,8100,3,164
12/12/1989,1957,7104,0,150
12/13/1989,1978,11223,4,174
12/14/1989,1927,9355,17,191
12/15/1989,1919,13562,2,312
12/16/1989,1945,12812,7,278
12/17/1989,1937,5663,-5,121
12/18/1989,1981,8690,1,155
12/19/1989,1959,25243,2,517
12/20/1989,1959,33322,6,758
12/21/1989,1972,68941,1,1096
12/22/1989,1972,90916,-1,1268
12/23/1989,1944,89717,0,1250
12/24/1989,1771,29578,2,563
12/25/1989,1878,11069,-1,221
12/26/1989,1967,18824,3,368
12/27/1989,1928,20826,0,438
12/28/1989,1941,12695,3,275
12/29/1989,1992,14131,1,313
12/30/1989,1978,41059,2,772
12/31/1989,1955,27288,0,522
6/1/1991,1961,7662,3,121
6/2/1991,2028,25267,0,255
6/3/1991,2077,29903,-2,492
6/4/1991,2071,3000,-1,65
6/5/1991,2085,21907,-2,310
6/6/1991,2077,4000,1,82
6/7/1991,2091,4872,0,102
6/8/1991,2012,4640,-2,118
6/9/1991,2063,8219,-1,129
6/10/1991,2103,4024,-1,98
6/11/1991,2078,3440,5,54
6/12/1991,2079,5461,-1,115
6/13/1991,2076,8938,0,195
6/14/1991,2055,3810,-1,88
6/15/1991,2029,18016,-4,189
6/16/1991,2029,10978,15,209
6/17/1991,2073,4655,0,102
6/18/1991,2075,2329,0,57
6/19/1991,2050,4145,0,90
6/20/1991,2089,3421,-1,64
6/21/1991,2057,6995,-1,146
6/22/1991,2002,8421,8,154
6/23/1991,2065,4371,-2,72
6/24/1991,2084,4708,-1,79
6/25/1991,2082,3507,0,68
6/26/1991,2059,4056,1,74
6/27/1991,2054,4401,-2,61
6/28/1991,2063,5687,-1,106
6/29/1991,1997,3473,0,78
6/30/1991,2023,7824,0,141
1/1/2005,1695,12857,-1,277
1/2/2005,1876,34432,-1,665
1/3/2005,1958,64059,42,927
1/4/2005,1953,37405,-5,711
1/5/2005,1950,51616,179,754
1/6/2005,1955,35827,0,617
1/7/2005,1958,16957,-2,380
1/8/2005,1717,22859,2,418
1/9/2005,1854,30735,27,517
1/10/2005,1889,9843,-4,269
1/11/2005,1894,15456,-3,354
1/12/2005,1892,38465,42,589
1/13/2005,1897,49580,25,721
1/14/2005,1900,29115,10,526
1/15/2005,1662,12149,-5,271
1/16/2005,1819,13093,63,312
1/17/2005,1894,13312,4,315
1/18/2005,1895,12833,6,271
1/19/2005,1894,19763,14,352
1/20/2005,1896,40671,32,524
1/21/2005,1900,19637,3,334
1/22/2005,1661,21371,0,322
1/23/2005,1818,9310,37,254
1/24/2005,1896,12573,21,275
1/25/2005,1895,6334,-2,205
1/26/2005,1893,16276,10,307
1/27/2005,1896,17716,0,419
1/28/2005,1901,11069,20,274
1/29/2005,1663,5831,59,187
1/30/2005,1818,17684,7,386
1/31/2005,1911,6015,-4,198
7/1/2000,1920,20786,-2,344
7/2/2000,1902,19201,0,392
7/3/2000,1942,7980,0,185
7/4/2000,1965,4928,373,140
7/5/2000,2083,13326,2,254
7/6/2000,2082,7596,3,196
7/7/2000,2081,13130,-2,231
7/8/2000,1948,22778,1,446
7/9/2000,2010,38370,0,620
7/10/2000,2083,60164,-2,823
7/11/2000,2086,13704,101,270
7/12/2000,2084,15071,-3,327
7/13/2000,2086,13202,-2,283
7/14/2000,2083,45187,-2,567
7/15/2000,1951,31435,-2,502
7/16/2000,2010,36203,116,495
7/17/2000,2082,50493,11,662
7/18/2000,2085,13949,-5,253
7/19/2000,2084,10096,-3,235
7/20/2000,2085,28956,0,479
7/21/2000,2084,17401,-4,336
7/22/2000,1952,13023,-2,268
7/23/2000,2010,17425,174,278
7/24/2000,2083,11978,-2,259
7/25/2000,2083,13347,0,271
7/26/2000,2084,17859,5,348
7/27/2000,2086,35071,-1,522
7/28/2000,2081,55646,1,637
7/29/2000,1952,32656,65,473
7/30/2000,2014,51799,2,628
7/31/2000,2077,46354,0,719
1/1/1996,1753,71007,24,922
1/2/1996,1846,58809,35,918
1/3/1996,1843,48145,28,747
1/4/1996,1845,25399,96,515
1/5/1996,1841,15193,-3,257
1/6/1996,1699,25905,41,545
1/7/1996,1771,16742,27,375
1/8/1996,1820,7178,3,116
1/9/1996,1821,15956,4,285
1/10/1996,1819,18625,0,324
1/11/1996,1823,65310,0,524
1/12/1996,1825,22925,11,359
1/13/1996,1699,7185,3,138
1/14/1996,1773,5632,-2,127
1/15/1996,1815,7837,-3,177
1/16/1996,1817,60745,101,992
1/17/1996,1817,65740,62,845
1/18/1996,1816,46825,0,787
1/19/1996,1822,21419,5,346
1/20/1996,1700,7526,0,150
1/21/1996,1769,37552,0,793
1/22/1996,1817,29708,1,745
1/23/1996,1819,14525,27,332
1/24/1996,1817,10960,3,238
1/25/1996,1818,8881,4,161
1/26/1996,1820,24131,26,414
1/27/1996,1699,12372,24,250
1/28/1996,1767,10161,11,147
1/29/1996,1820,22136,28,486
1/30/1996,1816,7200,2,165
1/31/1996,1812,16669,10,330
7/1/1991,2094,5967,1,109
7/2/1991,2055,7823,-2,137
7/3/1991,2028,24445,-1,482
7/4/1991,1818,3097,0,83
7/5/1991,1997,921,0,44
7/6/1991,2007,2676,-1,58
7/7/1991,2039,23632,0,376
7/8/1991,2059,6981,-1,136
7/9/1991,2076,3658,1,63
7/10/1991,2069,5286,-1,94
7/11/1991,2093,2739,0,56
7/12/1991,2071,4238,-1,86
7/13/1991,2026,3356,-2,85
7/14/1991,2052,2782,1,53
7/15/1991,2090,3343,0,68
7/16/1991,2083,2613,0,48
7/17/1991,2070,4549,-2,80
7/18/1991,2053,7082,-2,122
7/19/1991,2083,5267,0,86
7/20/1991,2021,2312,0,54
7/21/1991,2033,7197,-3,117
7/22/1991,2088,9199,-1,146
7/23/1991,2091,9954,-1,151
7/24/1991,2053,7849,-2,174
7/25/1991,2055,8042,-1,178
7/26/1991,2086,22524,2,423
7/27/1991,2024,17492,-1,313
7/28/1991,2046,5675,0,132
7/29/1991,2096,4194,-1,84
7/30/1991,2067,2626,0,64
7/31/1991,2074,3996,0,78
10/1/2008,1631,452,-6,113
10/2/2008,1644,3074,-3,132
10/3/2008,1644,7578,-4,197
10/4/2008,1426,2687,-6,123
10/5/2008,1590,8153,-4,215
10/6/2008,1640,6387,-9,197
10/7/2008,1637,7585,-6,193
10/8/2008,1637,9637,-6,194
10/9/2008,1644,9483,-4,236
10/10/2008,1644,6087,-10,170
10/11/2008,1426,7943,-3,199
10/12/2008,1590,6465,-6,185
10/13/2008,1640,5651,2,151
10/14/2008,1637,5505,-7,187
10/15/2008,1637,19897,-1,396
10/16/2008,1644,10597,-4,268
10/17/2008,1644,7598,3,181
10/18/2008,1426,5209,-2,152
10/19/2008,1590,9781,-3,223
10/20/2008,1640,10232,-4,233
10/21/2008,1638,5453,-8,192
10/22/2008,1637,9117,-5,260
10/23/2008,1644,8030,-4,211
10/24/2008,1644,9441,-4,226
10/25/2008,1426,10191,163,200
10/26/2008,1588,15487,-6,327
10/27/2008,1638,15365,-8,371
10/28/2008,1637,10674,-2,246
10/29/2008,1637,5846,1,179
10/30/2008,1644,8103,-1,217
10/31/2008,1644,5819,-10,189
10/1/1999,2067,10009,-4,218
10/2/1999,1851,5692,-2,157
10/3/1999,1989,14273,0,318
10/4/1999,2067,16419,-4,318
10/5/1999,2071,5556,-3,166
10/6/1999,2071,12060,0,250
10/7/1999,2072,9407,-4,234
10/8/1999,2068,14252,-5,304
10/9/1999,1850,5632,-1,151
10/10/1999,1990,10803,-2,229
10/11/1999,2068,10493,-2,198
10/12/1999,2071,6046,-1,176
10/13/1999,2069,18928,-3,353
10/14/1999,2072,15917,-2,300
10/15/1999,2068,8714,-5,197
10/16/1999,1852,11567,-6,263
10/17/1999,1989,20691,-5,384
10/18/1999,2071,14139,-2,286
10/19/1999,2069,8528,-2,183
10/20/1999,2069,11162,1,258
10/21/1999,2072,8645,-4,181
10/22/1999,2070,28165,-2,509
10/23/1999,1848,6325,-1,149
10/24/1999,1989,10966,13,247
10/25/1999,2070,6105,-1,170
10/26/1999,2072,4580,0,149
10/27/1999,2070,4137,-1,159
10/28/1999,2071,12323,-3,230
10/29/1999,2070,8832,-6,203
10/30/1999,1842,10711,-3,228
10/31/1999,1984,7933,0,181
2/1/2005,1924,4865,0,173
2/2/2005,1922,6044,-3,203
2/3/2005,1924,4482,-4,190
2/4/2005,1933,15165,-8,337
2/5/2005,1695,2185,-5,125
2/6/2005,1847,4943,-1,184
2/7/2005,1926,14558,16,327
2/8/2005,1923,4273,10,164
2/9/2005,1922,5928,-4,239
2/10/2005,1923,8481,3,214
2/11/2005,1927,18190,11,386
2/12/2005,1696,5521,-11,163
2/13/2005,1846,25435,18,333
2/14/2005,1923,6490,-3,192
2/15/2005,1922,10048,-4,270
2/16/2005,1922,7877,-4,228
2/17/2005,1926,16554,49,378
2/18/2005,1930,21150,-6,407
2/19/2005,1542,9350,13,224
2/20/2005,1620,20164,36,362
2/21/2005,1828,27211,-4,494
2/22/2005,1922,13532,-6,343
2/23/2005,1924,8958,-3,270
2/24/2005,1927,21763,9,370
2/25/2005,1931,16330,-2,374
2/26/2005,1697,6499,-3,186
2/27/2005,1848,14028,-2,314
2/28/2005,1927,24563,65,474
8/1/2000,2085,30911,-4,522
8/2/2000,2089,35248,-2,520
8/3/2000,2091,35086,-1,435
8/4/2000,2089,28403,-6,477
8/5/2000,1957,26427,-6,443
8/6/2000,2017,54731,1,641
8/7/2000,2089,34395,7,596
8/8/2000,2091,17842,5,354
8/9/2000,2089,27297,-1,439
8/10/2000,2091,22711,-6,429
8/11/2000,2089,30897,-5,505
8/12/2000,1957,23784,-4,371
8/13/2000,2017,12453,-5,254
8/14/2000,2089,21601,-1,363
8/15/2000,2091,26710,-1,471
8/16/2000,2089,16231,1,317
8/17/2000,2091,46096,-1,650
8/18/2000,2089,16828,-6,293
8/19/2000,1957,13235,0,257
8/20/2000,2017,14231,-6,267
8/21/2000,2089,17600,-3,291
8/22/2000,2092,13456,-5,293
8/23/2000,2089,15337,5,332
8/24/2000,2090,17825,-3,368
8/25/2000,2089,10978,-3,220
8/26/2000,1957,26396,-1,384
8/27/2000,2017,15047,-3,273
8/28/2000,2089,14395,-4,306
8/29/2000,2091,8285,-3,215
8/30/2000,2088,14066,-6,307
8/31/2000,2094,21106,-5,350
2/1/1996,1818,14960,22,350
2/2/1996,1819,48220,7,803
2/3/1996,1700,60103,20,971
2/4/1996,1770,16153,1,326
2/5/1996,1817,7363,25,143
2/6/1996,1817,39669,0,750
2/7/1996,1816,5797,-2,123
2/8/1996,1816,6919,3,149
2/9/1996,1820,5692,10,120
2/10/1996,1700,6001,19,152
2/11/1996,1770,8112,52,177
2/12/1996,1816,3300,-2,100
2/13/1996,1817,3683,0,109
2/14/1996,1816,8495,12,167
2/15/1996,1816,9713,6,190
2/16/1996,1818,28903,0,331
2/17/1996,1615,19737,11,341
2/18/1996,1564,6075,1,131
2/19/1996,1609,4865,-1,107
2/20/1996,1819,18250,-2,315
2/21/1996,1818,25299,54,395
2/22/1996,1818,26632,31,567
2/23/1996,1821,44256,114,557
2/24/1996,1703,11219,-2,241
2/25/1996,1770,12180,0,257
2/26/1996,1819,11253,19,281
2/27/1996,1819,13181,4,337
2/28/1996,1819,10516,27,253
2/29/1996,1820,13093,19,277
8/1/1991,2082,6661,-1,142
8/2/1991,2074,3714,23,89
8/3/1991,2050,2130,1,51
8/4/1991,2087,4445,-1,88
8/5/1991,2121,2472,1,48
8/6/1991,2111,3523,1,74
8/7/1991,2089,4753,3,82
8/8/1991,2099,38064,19,538
8/9/1991,2074,12425,-1,245
8/10/1991,2016,3657,0,80
8/11/1991,2061,2572,3,50
8/12/1991,2097,9564,-1,243
8/13/1991,2055,8051,0,183
8/14/1991,2041,10501,0,284
8/15/1991,2066,7267,4,149
8/16/1991,2082,4835,0,87
8/17/1991,2012,6664,0,145
8/18/1991,2044,5459,0,115
8/19/1991,2067,6937,-1,142
8/20/1991,2069,15528,1,210
8/21/1991,2085,8625,1,145
8/22/1991,2097,4638,-1,78
8/23/1991,2099,5485,0,107
8/24/1991,2015,3144,-1,72
8/25/1991,2033,3691,0,62
8/26/1991,2062,3980,-1,88
8/27/1991,2060,2451,39,59
8/28/1991,2050,4002,-2,79
8/29/1991,2047,11035,-1,232
8/30/1991,2065,9799,1,216
8/31/1991,1848,3654,0,87
11/1/1999,2055,7878,0,191
11/2/1999,2071,12156,-1,228
11/3/1999,2073,6433,-1,178
11/4/1999,2073,13987,-4,266
11/5/1999,2072,11749,2,263
11/6/1999,1856,4019,-1,126
11/7/1999,1990,14958,-2,231
11/8/1999,2072,8045,4,181
11/9/1999,2071,3404,0,144
11/10/1999,2069,12329,3,254
11/11/1999,2070,9922,-2,193
11/12/1999,2070,11552,-1,262
11/13/1999,1856,7664,-1,184
11/14/1999,1988,18943,3,354
11/15/1999,2071,11469,-1,221
11/16/1999,2070,7159,0,185
11/17/1999,2069,3462,-4,123
11/18/1999,2066,4778,0,148
11/19/1999,2073,17790,7,306
11/20/1999,1857,10268,-3,235
11/21/1999,1989,7440,0,185
11/22/1999,2072,17061,-1,302
11/23/1999,2072,29243,11,506
11/24/1999,2076,14532,-1,290
11/25/1999,1505,3853,-3,122
11/26/1999,1905,1891,1,122
11/27/1999,1858,9493,21,199
11/28/1999,1995,11443,0,244
11/29/1999,2075,9044,2,199
11/30/1999,2075,9020,3,206
3/1/2005,1922,22175,-2,451
3/2/2005,1922,10993,-3,270
3/3/2005,1926,4253,-4,168
3/4/2005,1931,10769,4,275
3/5/2005,1697,4621,-4,153
3/6/2005,1847,6975,-1,191
3/7/2005,1927,10389,57,325
3/8/2005,1922,24000,14,308
3/9/2005,1924,27612,45,463
3/10/2005,1925,42022,54,519
3/11/2005,1930,24263,60,451
3/12/2005,1694,14055,0,298
3/13/2005,1848,7381,-2,199
3/14/2005,1926,5606,21,199
3/15/2005,1926,6960,-10,203
3/16/2005,1924,11785,14,250
3/17/2005,1926,35667,15,545
3/18/2005,1930,19977,-3,361
3/19/2005,1694,10536,-5,283
3/20/2005,1847,11717,0,276
3/21/2005,1926,17673,4,381
3/22/2005,1923,7947,3,205
3/23/2005,1925,29623,44,480
3/24/2005,1926,15638,85,333
3/25/2005,1930,35415,19,597
3/26/2005,1699,19234,23,450
3/27/2005,1847,12925,7,252
3/28/2005,1924,26668,-2,450
3/29/2005,1925,11364,-2,288
3/30/2005,1925,18431,83,274
3/31/2005,1928,18897,-5,435
9/1/2000,2094,21718,-3,397
9/2/2000,1819,7867,-3,166
9/3/2000,1841,7881,0,191
9/4/2000,2017,17823,-6,287
9/5/2000,2085,9901,-4,255
9/6/2000,2071,8427,-2,211
9/7/2000,2075,4708,-5,173
9/8/2000,2073,8851,-7,247
9/9/2000,1878,6218,0,155
9/10/2000,2000,35145,-5,496
9/11/2000,2073,22453,-4,296
9/12/2000,2075,39959,40,659
9/13/2000,2071,13025,-4,274
9/14/2000,2075,11233,-4,280
9/15/2000,2070,13176,0,270
9/16/2000,1877,5138,-3,149
9/17/2000,1997,9996,-6,224
9/18/2000,2071,10996,-5,235
9/19/2000,2070,10818,-4,230
9/20/2000,2073,19338,-5,390
9/21/2000,2075,15972,-2,340
9/22/2000,2073,39618,0,492
9/23/2000,1879,13835,-6,276
9/24/2000,2000,30520,110,609
9/25/2000,2072,10055,-5,224
9/26/2000,2073,5677,-1,164
9/27/2000,2070,4325,-5,147
9/28/2000,2072,7894,-1,215
9/29/2000,2073,5522,-5,159
9/30/2000,1875,2748,-3,123
3/1/1996,1819,10674,12,232
3/2/1996,1705,24042,35,374
3/3/1996,1779,8448,5,202
3/4/1996,1828,6358,-1,137
3/5/1996,1827,9919,34,224
3/6/1996,1827,31999,187,417
3/7/1996,1827,18303,15,359
3/8/1996,1833,33291,-2,504
3/9/1996,1709,16566,0,321
3/10/1996,1780,8629,0,164
3/11/1996,1829,6549,19,142
3/12/1996,1828,5143,-1,116
3/13/1996,1828,3790,-1,87
3/14/1996,1827,6920,0,132
3/15/1996,1831,8037,-2,172
3/16/1996,1709,8866,0,189
3/17/1996,1780,15290,29,325
3/18/1996,1828,7750,4,160
3/19/1996,1828,22322,72,294
3/20/1996,1828,31334,74,554
3/21/1996,1826,4860,7,108
3/22/1996,1829,7647,0,152
3/23/1996,1710,8738,0,163
3/24/1996,1778,40973,6,485
3/25/1996,1828,23024,94,441
3/26/1996,1827,3794,13,84
3/27/1996,1828,33492,17,664
3/28/1996,1829,9062,19,188
3/29/1996,1826,14498,-5,238
3/30/1996,1707,10112,-1,196
3/31/1996,1779,9813,0,220
9/1/1991,1833,1388,-2,42
9/2/1991,2033,15593,0,361
9/3/1991,2088,20097,-2,338
9/4/1991,2094,2222,9,56
9/5/1991,2109,1782,0,38
9/6/1991,2095,2613,-1,63
9/7/1991,1872,5100,0,142
9/8/1991,2034,2667,-2,42
9/9/1991,2100,6472,-1,118
9/10/1991,2110,2498,-1,58
9/11/1991,2095,1478,1,40
9/12/1991,2066,7109,-1,196
9/13/1991,2111,4802,0,106
9/14/1991,1859,2803,0,72
9/15/1991,2032,3565,0,83
9/16/1991,2127,10179,-1,266
9/17/1991,2064,11165,-1,156
9/18/1991,2093,13236,0,287
9/19/1991,2071,9804,-3,178
9/20/1991,2083,3879,0,66
9/21/1991,1875,1420,-2,38
9/22/1991,2059,1743,1,38
9/23/1991,2089,2341,2,45
9/24/1991,2083,9803,-1,236
9/25/1991,2051,6162,0,125
9/26/1991,2115,5789,-2,93
9/27/1991,2115,2595,4,52
9/28/1991,1890,1160,-2,36
9/29/1991,2044,3579,-1,56
9/30/1991,2113,2602,20,60
12/1/1999,2067,7855,-2,181
12/2/1999,2013,7756,-5,176
12/3/1999,2023,13479,-3,322
12/4/1999,1813,24592,18,418
12/5/1999,1945,17838,-5,362
12/6/1999,2024,6372,-4,185
12/7/1999,2024,3778,-3,130
12/8/1999,2025,4515,-5,131
12/9/1999,2022,19188,-2,383
12/10/1999,2023,11777,-4,256
12/11/1999,1816,7488,-3,185
12/12/1999,1945,8754,51,205
12/13/1999,2022,6897,-12,191
12/14/1999,2023,10635,-5,260
12/15/1999,2019,15453,-6,312
12/16/1999,2065,16090,0,357
12/17/1999,2075,40970,-1,573
12/18/1999,1841,12976,-3,276
12/19/1999,1972,10285,-3,228
12/20/1999,2076,16958,-5,312
12/21/1999,2074,13514,-2,294
12/22/1999,2076,36006,56,696
12/23/1999,2062,31630,-4,476
12/24/1999,1884,7770,8,200
12/25/1999,1692,5057,-2,136
12/26/1999,1955,13508,-3,230
12/27/1999,2062,23400,-1,446
12/28/1999,2062,33018,-3,621
12/29/1999,2062,18380,5,360
12/30/1999,2063,12537,-1,271
12/31/1999,1313,2096,-6,91
4/1/2005,1936,12545,3,318
4/2/2005,1693,21799,14,345
4/3/2005,1823,21202,4,382
4/4/2005,1906,7574,-1,224
4/5/2005,1912,11118,-4,250
4/6/2005,1906,8379,-4,212
4/7/2005,1908,8336,8,213
4/8/2005,1910,11272,1,281
4/9/2005,1665,3892,3,134
4/10/2005,1828,5504,1,169
4/11/2005,1907,17425,54,374
4/12/2005,1905,2015,-3,134
4/13/2005,1906,822,-4,97
4/14/2005,1908,4381,-3,162
4/15/2005,1913,5126,-3,166
4/16/2005,1671,2232,-3,119
4/17/2005,1832,6531,1,175
4/18/2005,1906,3369,-5,122
4/19/2005,1906,2064,-3,129
4/20/2005,1906,9854,-9,274
4/21/2005,1907,4495,-2,156
4/22/2005,1915,15435,-3,350
4/23/2005,1671,18586,-4,373
4/24/2005,1831,9681,-4,258
4/25/2005,1908,39066,37,665
4/26/2005,1906,2915,-2,151
4/27/2005,1906,7036,13,210
4/28/2005,1907,8790,0,252
4/29/2005,1911,6561,-6,208
4/30/2005,1664,7093,-4,183
4/1/1996,1827,8067,-1,145
4/2/1996,1827,2737,4,86
4/3/1996,1827,4041,12,76
4/4/1996,1827,19313,122,369
4/5/1996,1830,12773,-2,366
4/6/1996,1695,4208,-3,106
4/7/1996,1763,5082,-2,123
4/8/1996,1826,11507,3,224
4/9/1996,1825,9259,0,185
4/10/1996,1826,8114,0,160
4/11/1996,1827,7378,13,135
4/12/1996,1828,103475,74,829
4/13/1996,1698,32689,-2,554
4/14/1996,1772,13277,-1,256
4/15/1996,1822,12801,-3,303
4/16/1996,1820,10507,-4,171
4/17/1996,1819,5928,17,125
4/18/1996,1820,5541,0,111
4/19/1996,1824,18730,62,286
4/20/1996,1694,10952,1,250
4/21/1996,1770,8986,-1,178
4/22/1996,1822,60449,-1,884
4/23/1996,1820,6068,0,128
4/24/1996,1822,6481,12,112
4/25/1996,1822,6492,10,136
4/26/1996,1823,9248,7,177
4/27/1996,1691,6980,-2,142
4/28/1996,1769,26239,4,564
4/29/1996,1822,37297,63,553
4/30/1996,1821,9581,5,191
5/1/2005,1814,8659,-4,192
5/2/2005,1896,5986,0,163
5/3/2005,1892,7617,-4,196
5/4/2005,1893,7940,-6,211
5/5/2005,1898,14319,-9,288
5/6/2005,1897,8013,-4,237
5/7/2005,1653,1032,-3,106
5/8/2005,1818,9365,6,249
5/9/2005,1896,6772,-4,208
5/10/2005,1894,1129,-3,107
5/11/2005,1890,41636,4,456
5/12/2005,1896,11250,-2,265
5/13/2005,1897,18358,-4,345
5/14/2005,1656,3424,-3,148
5/15/2005,1815,8344,11,231
5/16/2005,1895,5175,-5,187
5/17/2005,1893,1143,-3,113
5/18/2005,1893,6281,-2,150
5/19/2005,1896,33335,1,409
5/20/2005,1897,17963,0,344
5/21/2005,1656,4136,-6,139
5/22/2005,1814,9013,17,221
5/23/2005,1895,7814,-2,232
5/24/2005,1894,7004,-3,213
5/25/2005,1893,46150,9,683
5/26/2005,1896,22099,-2,452
5/27/2005,1895,10626,-5,223
5/28/2005,1596,24596,48,478
5/29/2005,1744,4390,0,171
5/30/2005,1872,3803,-4,154
5/31/2005,1894,7867,-4,203
5/1/1996,1804,4996,8,113
5/2/1996,1814,4584,0,109
5/3/1996,1815,5179,102,118
5/4/1996,1678,5106,-2,101
5/5/1996,1760,10001,6,204
5/6/1996,1814,7670,2,173
5/7/1996,1815,5870,-2,120
5/8/1996,1814,30243,60,499
5/9/1996,1806,28694,101,374
5/10/1996,1813,29580,101,507
5/11/1996,1675,9107,7,210
5/12/1996,1758,6430,10,105
5/13/1996,1810,9847,0,207
5/14/1996,1810,7347,0,159
