year,state,people,,Sum of people,Column Labels,,,,,,,,,,,,,,
1995,AK,1880,,Row Labels,AK,AZ,CA,ID,ME,MI,MN,MT,ND,NM,NY,TX,VT,WA,Grand Total
2001,CA,1784112,,,,,,,,,,,,,,,,,
2001,CA,591167,,,,,,,,,,,,,,,,,
2001,CA,899087,,,,,,,,,,,,,,,,,
2001,CA,4231483,,,,,,,,,,,,,,,,,
2001,CA,217085,,,,,,,,,,,,,,,,,
2001,NM,85757,,,,,,,,,,,,,,,,,
2001,NM,18743,,,,,,,,,,,,,,,,,
2001,TX,1779988,,,,,,,,,,,,,,,,,
2001,TX,410400,,,,,,,,,,,,,,,,,
2001,TX,830108,,,,,,,,,,,,,,,,,
2001,TX,3633891,,,,,,,,,,,,,,,,,
2001,TX,138850,,,,,,,,,,,,,,,,,
2001,TX,1696231,,,,,,,,,,,,,,,,,
2001,TX,1968678,,,,,,,,,,,,,,,,,
2001,TX,164247,,,,,,,,,,,,,,,,,
2001,TX,323429,,,,,,,,,,,,,,,,,
2001,TX,150156,,,,,,,,,,,,,,,,,
2001,TX,316929,,,,,,,,,,,,,,,,,
2001,CA,40,,,,,,,,,,,,,,,,,
2001,AK,31038,,,,,,,,,,,,,,,,,
2001,AK,10123,,,,,,,,,,,,,,,,,
2001,AK,50768,,,,,,,,,,,,,,,,,
2001,ID,20403,,,,,,,,,,,,,,,,,
2001,ID,28893,,,,,,,,,,,,,,,,,
2001,ME,12847,,,,,,,,,,,,,,,,,
2001,ME,236409,,,,,,,,,,,,,,,,,
2001,ME,29499,,,,,,,,,,,,,,,,,
2001,ME,38053,,,,,,,,,,,,,,,,,
2001,ME,51144,,,,,,,,,,,,,,,,,
2001,ME,44972,,,,,,,,,,,,,,,,,
2001,ME,8378,,,,,,,,,,,,,,,,,
2001,ME,115375,,,,,,,,,,,,,,,,,
2001,ME,12652,,,,,,,,,,,,,,,,,
2001,ME,46941,,,,,,,,,,,,,,,,,
2001,ME,12879,,,,,,,,,,,,,,,,,
2001,MI,1444967,,,,,,,,,,,,,,,,,
2001,MI,477958,,,,,,,,,,,,,,,,,
2001,MI,223152,,,,,,,,,,,,,,,,,
2001,MN,33633,,,,,,,,,,,,,,,,,
2001,MN,52599,,,,,,,,,,,,,,,,,
2001,MN,223759,,,,,,,,,,,,,,,,,
2001,MN,17118,,,,,,,,,,,,,,,,,
2001,MN,1555,,,,,,,,,,,,,,,,,
2001,MN,10895,,,,,,,,,,,,,,,,,
2001,MN,43714,,,,,,,,,,,,,,,,,
2001,MT,2409,,,,,,,,,,,,,,,,,
2001,MT,1475,,,,,,,,,,,,,,,,,
2001,MT,1276,,,,,,,,,,,,,,,,,
2001,MT,45379,,,,,,,,,,,,,,,,,
2001,MT,9629,,,,,,,,,,,,,,,,,
2001,MT,18243,,,,,,,,,,,,,,,,,
2001,MT,1355,,,,,,,,,,,,,,,,,
2001,MT,42238,,,,,,,,,,,,,,,,,
2001,MT,1116,,,,,,,,,,,,,,,,,
2001,MT,1277,,,,,,,,,,,,,,,,,
2001,MT,268,,,,,,,,,,,,,,,,,
2001,NY,170570,,,,,,,,,,,,,,,,,
2001,NY,1984385,,,,,,,,,,,,,,,,,
2001,NY,332674,,,,,,,,,,,,,,,,,
2001,NY,222560,,,,,,,,,,,,,,,,,
2001,NY,52839,,,,,,,,,,,,,,,,,
2001,NY,37989,,,,,,,,,,,,,,,,,
2001,ND,960,,,,,,,,,,,,,,,,,
2001,ND,2569,,,,,,,,,,,,,,,,,
2001,ND,2778,,,,,,,,,,,,,,,,,
2001,ND,21463,,,,,,,,,,,,,,,,,
2001,ND,2394,,,,,,,,,,,,,,,,,
2001,ND,1576,,,,,,,,,,,,,,,,,
2001,ND,2791,,,,,,,,,,,,,,,,,
2001,ND,3896,,,,,,,,,,,,,,,,,
2001,ND,8168,,,,,,,,,,,,,,,,,
2001,ND,6338,,,,,,,,,,,,,,,,,
2001,ND,3823,,,,,,,,,,,,,,,,,
2001,ND,63416,,,,,,,,,,,,,,,,,
2001,ND,18901,,,,,,,,,,,,,,,,,
2001,ND,1960,,,,,,,,,,,,,,,,,
2001,ND,1851,,,,,,,,,,,,,,,,,
2001,ND,6664,,,,,,,,,,,,,,,,,
2001,ND,5285,,,,,,,,,,,,,,,,,
2001,ND,2784,,,,,,,,,,,,,,,,,
2001,VT,20558,,,,,,,,,,,,,,,,,
2001,VT,154534,,,,,,,,,,,,,,,,,
2001,VT,103956,,,,,,,,,,,,,,,,,
2001,VT,18875,,,,,,,,,,,,,,,,,
2001,VT,27781,,,,,,,,,,,,,,,,,
2001,WA,653281,,,,,,,,,,,,,,,,,
2001,WA,10369,,,,,,,,,,,,,,,,,
2001,WA,13373,,,,,,,,,,,,,,,,,
2001,WA,2619,,,,,,,,,,,,,,,,,
2001,WA,7561,,,,,,,,,,,,,,,,,
2001,WA,10462,,,,,,,,,,,,,,,,,
2001,WA,115780,,,,,,,,,,,,,,,,,
2001,WA,6780,,,,,,,,,,,,,,,,,
2001,WA,1217,,,,,,,,,,,,,,,,,
2001,WA,49637,,,,,,,,,,,,,,,,,
2001,WA,160473,,,,,,,,,,,,,,,,,
2001,WA,190880,,,,,,,,,,,,,,,,,
2001,AZ,434283,,,,,,,,,,,,,,,,,
2001,AZ,119734,,,,,,,,,,,,,,,,,
2001,AZ,77398,,,,,,,,,,,,,,,,,
2001,AZ,1233014,,,,,,,,,,,,,,,,,
2001,AZ,6886,,,,,,,,,,,,,,,,,
2001,AZ,740829,,,,,,,,,,,,,,,,,
2001,CA,156171,,,,,,,,,,,,,,,,,
2001,CA,1745247,,,,,,,,,,,,,,,,,
2001,CA,528860,,,,,,,,,,,,,,,,,
2001,CA,891633,,,,,,,,,,,,,,,,,
2001,CA,4151650,,,,,,,,,,,,,,,,,
2001,CA,209590,,,,,,,,,,,,,,,,,
2001,NM,79801,,,,,,,,,,,,,,,,,
2001,NM,18689,,,,,,,,,,,,,,,,,
2001,TX,1722995,,,,,,,,,,,,,,,,,
2001,TX,399120,,,,,,,,,,,,,,,,,
2001,TX,805215,,,,,,,,,,,,,,,,,
2001,TX,3654081,,,,,,,,,,,,,,,,,
2001,TX,134710,,,,,,,,,,,,,,,,,
2001,TX,1688315,,,,,,,,,,,,,,,,,
2001,TX,2000890,,,,,,,,,,,,,,,,,
2001,TX,151233,,,,,,,,,,,,,,,,,
2001,TX,321371,,,,,,,,,,,,,,,,,
2001,TX,139655,,,,,,,,,,,,,,,,,
2001,TX,270851,,,,,,,,,,,,,,,,,
2001,CA,42,,,,,,,,,,,,,,,,,
2001,AK,31385,,,,,,,,,,,,,,,,,
2001,AK,7740,,,,,,,,,,,,,,,,,
2001,AK,62011,,,,,,,,,,,,,,,,,
2001,ID,41702,,,,,,,,,,,,,,,,,
2001,ID,30176,,,,,,,,,,,,,,,,,
2001,ME,12695,,,,,,,,,,,,,,,,,
2001,ME,271635,,,,,,,,,,,,,,,,,
2001,ME,39820,,,,,,,,,,,,,,,,,
2001,ME,45474,,,,,,,,,,,,,,,,,
2001,ME,68404,,,,,,,,,,,,,,,,,
2001,ME,84666,,,,,,,,,,,,,,,,,
2001,ME,12502,,,,,,,,,,,,,,,,,
2001,ME,122309,,,,,,,,,,,,,,,,,
2001,ME,16001,,,,,,,,,,,,,,,,,
2001,ME,48476,,,,,,,,,,,,,,,,,
2001,ME,13390,,,,,,,,,,,,,,,,,
2001,MI,1896581,,,,,,,,,,,,,,,,,
2001,MI,624656,,,,,,,,,,,,,,,,,
2001,MI,292302,,,,,,,,,,,,,,,,,
2001,MN,49504,,,,,,,,,,,,,,,,,
2001,MN,73186,,,,,,,,,,,,,,,,,
2001,MN,145875,,,,,,,,,,,,,,,,,
2001,MN,23943,,,,,,,,,,,,,,,,,
2001,MN,2322,,,,,,,,,,,,,,,,,
2001,MN,13088,,,,,,,,,,,,,,,,,
2001,MN,53213,,,,,,,,,,,,,,,,,
2001,MT,3463,,,,,,,,,,,,,,,,,
2001,MT,1693,,,,,,,,,,,,,,,,,
2001,MT,1305,,,,,,,,,,,,,,,,,
2001,MT,86103,,,,,,,,,,,,,,,,,
2001,MT,10143,,,,,,,,,,,,,,,,,
2001,MT,34420,,,,,,,,,,,,,,,,,
2001,MT,2200,,,,,,,,,,,,,,,,,
2001,MT,58230,,,,,,,,,,,,,,,,,
2001,MT,1595,,,,,,,,,,,,,,,,,
2001,MT,1233,,,,,,,,,,,,,,,,,
2001,MT,221,,,,,,,,,,,,,,,,,
2001,NY,269802,,,,,,,,,,,,,,,,,
2001,NY,2726180,,,,,,,,,,,,,,,,,
2001,NY,475621,,,,,,,,,,,,,,,,,
2001,NY,237876,,,,,,,,,,,,,,,,,
2001,NY,57104,,,,,,,,,,,,,,,,,
2001,NY,45962,,,,,,,,,,,,,,,,,
2001,ND,1033,,,,,,,,,,,,,,,,,
2001,ND,2658,,,,,,,,,,,,,,,,,
2001,ND,2730,,,,,,,,,,,,,,,,,
2001,ND,38066,,,,,,,,,,,,,,,,,
2001,ND,4258,,,,,,,,,,,,,,,,,
2001,ND,1828,,,,,,,,,,,,,,,,,
2001,ND,2814,,,,,,,,,,,,,,,,,
2001,ND,5190,,,,,,,,,,,,,,,,,
2001,ND,9808,,,,,,,,,,,,,,,,,
2001,ND,6834,,,,,,,,,,,,,,,,,
2001,ND,6929,,,,,,,,,,,,,,,,,
2001,ND,80774,,,,,,,,,,,,,,,,,
2001,ND,28182,,,,,,,,,,,,,,,,,
2001,ND,2430,,,,,,,,,,,,,,,,,
2001,ND,2803,,,,,,,,,,,,,,,,,
2001,ND,8391,,,,,,,,,,,,,,,,,
2001,ND,8066,,,,,,,,,,,,,,,,,
2001,ND,3096,,,,,,,,,,,,,,,,,
2001,VT,190710,,,,,,,,,,,,,,,,,
2001,VT,167318,,,,,,,,,,,,,,,,,
2001,VT,31922,,,,,,,,,,,,,,,,,
2001,WA,772180,,,,,,,,,,,,,,,,,
2001,WA,9881,,,,,,,,,,,,,,,,,
2001,WA,14510,,,,,,,,,,,,,,,,,
2001,WA,2772,,,,,,,,,,,,,,,,,
2001,WA,9668,,,,,,,,,,,,,,,,,
2001,WA,15393,,,,,,,,,,,,,,,,,
2001,WA,145117,,,,,,,,,,,,,,,,,
2001,WA,11504,,,,,,,,,,,,,,,,,
2001,WA,1503,,,,,,,,,,,,,,,,,
2001,WA,67868,,,,,,,,,,,,,,,,,
2001,WA,177992,,,,,,,,,,,,,,,,,
2001,WA,217739,,,,,,,,,,,,,,,,,
2001,AZ,451132,,,,,,,,,,,,,,,,,
2001,AZ,122407,,,,,,,,,,,,,,,,,
2001,AZ,79540,,,,,,,,,,,,,,,,,
2001,AZ,1335262,,,,,,,,,,,,,,,,,
2001,AZ,8569,,,,,,,,,,,,,,,,,
2001,AZ,768646,,,,,,,,,,,,,,,,,
2001,CA,166835,,,,,,,,,,,,,,,,,
2001,CA,1744354,,,,,,,,,,,,,,,,,
2001,CA,500149,,,,,,,,,,,,,,,,,
2001,CA,856695,,,,,,,,,,,,,,,,,
2001,CA,4414600,,,,,,,,,,,,,,,,,
2001,CA,242577,,,,,,,,,,,,,,,,,
2001,NM,79851,,,,,,,,,,,,,,,,,
2001,NM,28959,,,,,,,,,,,,,,,,,
2001,TX,1868089,,,,,,,,,,,,,,,,,
2001,TX,431240,,,,,,,,,,,,,,,,,
2001,TX,827069,,,,,,,,,,,,,,,,,
2001,TX,3983345,,,,,,,,,,,,,,,,,
2001,TX,142816,,,,,,,,,,,,,,,,,
2001,TX,2010900,,,,,,,,,,,,,,,,,
2001,TX,2208219,,,,,,,,,,,,,,,,,
2001,TX,179918,,,,,,,,,,,,,,,,,
2001,TX,343592,,,,,,,,,,,,,,,,,
2001,TX,159069,,,,,,,,,,,,,,,,,
2001,TX,311030,,,,,,,,,,,,,,,,,
2001,CA,42,,,,,,,,,,,,,,,,,
2001,AK,24537,,,,,,,,,,,,,,,,,
2001,AK,9458,,,,,,,,,,,,,,,,,
2001,AK,59000,,,,,,,,,,,,,,,,,
2001,ID,45649,,,,,,,,,,,,,,,,,
2001,ID,32489,,,,,,,,,,,,,,,,,
2001,ME,14302,,,,,,,,,,,,,,,,,
2001,ME,349755,,,,,,,,,,,,,,,,,
2001,ME,35404,,,,,,,,,,,,,,,,,
2001,ME,45193,,,,,,,,,,,,,,,,,
2001,ME,84748,,,,,,,,,,,,,,,,,
2001,ME,76289,,,,,,,,,,,,,,,,,
2001,ME,12390,,,,,,,,,,,,,,,,,
2001,ME,111803,,,,,,,,,,,,,,,,,
2001,ME,19637,,,,,,,,,,,,,,,,,
2001,ME,47958,,,,,,,,,,,,,,,,,
2001,ME,14917,,,,,,,,,,,,,,,,,
2001,MI,1615406,,,,,,,,,,,,,,,,,
2001,MI,621939,,,,,,,,,,,,,,,,,
2001,MI,289777,,,,,,,,,,,,,,,,,
2001,MN,47603,,,,,,,,,,,,,,,,,
2001,MN,79643,,,,,,,,,,,,,,,,,
2001,MN,179315,,,,,,,,,,,,,,,,,
2001,MN,28598,,,,,,,,,,,,,,,,,
2001,MN,1898,,,,,,,,,,,,,,,,,
2001,MN,5590,,,,,,,,,,,,,,,,,
2001,MN,45026,,,,,,,,,,,,,,,,,
2001,MT,3656,,,,,,,,,,,,,,,,,
2001,MT,1447,,,,,,,,,,,,,,,,,
2001,MT,1535,,,,,,,,,,,,,,,,,
2001,MT,87303,,,,,,,,,,,,,,,,,
2001,MT,10544,,,,,,,,,,,,,,,,,
2001,MT,47480,,,,,,,,,,,,,,,,,
2001,MT,1424,,,,,,,,,,,,,,,,,
2001,MT,86814,,,,,,,,,,,,,,,,,
2001,MT,1492,,,,,,,,,,,,,,,,,
2001,MT,1330,,,,,,,,,,,,,,,,,
2001,MT,160,,,,,,,,,,,,,,,,,
2001,NY,300596,,,,,,,,,,,,,,,,,
2001,NY,2851232,,,,,,,,,,,,,,,,,
2001,NY,484166,,,,,,,,,,,,,,,,,
2001,NY,236675,,,,,,,,,,,,,,,,,
2001,NY,67627,,,,,,,,,,,,,,,,,
2001,NY,47111,,,,,,,,,,,,,,,,,
2001,ND,763,,,,,,,,,,,,,,,,,
2001,ND,2555,,,,,,,,,,,,,,,,,
2001,ND,2895,,,,,,,,,,,,,,,,,
2001,ND,27833,,,,,,,,,,,,,,,,,
2001,ND,3375,,,,,,,,,,,,,,,,,
2001,ND,1691,,,,,,,,,,,,,,,,,
2001,ND,2260,,,,,,,,,,,,,,,,,
2001,ND,4826,,,,,,,,,,,,,,,,,
2001,ND,8674,,,,,,,,,,,,,,,,,
2001,ND,6785,,,,,,,,,,,,,,,,,
2001,ND,6904,,,,,,,,,,,,,,,,,
2001,ND,102520,,,,,,,,,,,,,,,,,
2001,ND,25910,,,,,,,,,,,,,,,,,
2001,ND,1971,,,,,,,,,,,,,,,,,
2001,ND,2466,,,,,,,,,,,,,,,,,
2001,ND,8134,,,,,,,,,,,,,,,,,
2001,ND,6348,,,,,,,,,,,,,,,,,
2001,ND,2919,,,,,,,,,,,,,,,,,
2001,VT,29091,,,,,,,,,,,,,,,,,
2001,VT,169518,,,,,,,,,,,,,,,,,
2001,VT,157291,,,,,,,,,,,,,,,,,
2001,VT,26867,,,,,,,,,,,,,,,,,
2001,VT,31344,,,,,,,,,,,,,,,,,
2001,WA,916696,,,,,,,,,,,,,,,,,
2001,WA,10033,,,,,,,,,,,,,,,,,
2001,WA,13106,,,,,,,,,,,,,,,,,
2001,WA,3270,,,,,,,,,,,,,,,,,
2001,WA,9409,,,,,,,,,,,,,,,,,
2001,WA,15807,,,,,,,,,,,,,,,,,
2001,WA,168608,,,,,,,,,,,,,,,,,
2001,WA,12813,,,,,,,,,,,,,,,,,
2001,WA,1633,,,,,,,,,,,,,,,,,
2001,WA,72715,,,,,,,,,,,,,,,,,
2001,WA,181650,,,,,,,,,,,,,,,,,
2001,WA,238108,,,,,,,,,,,,,,,,,
2001,AZ,464442,,,,,,,,,,,,,,,,,
2001,AZ,99374,,,,,,,,,,,,,,,,,
2001,AZ,80441,,,,,,,,,,,,,,,,,
2001,AZ,1328160,,,,,,,,,,,,,,,,,
2001,AZ,9118,,,,,,,,,,,,,,,,,
2001,AZ,831811,,,,,,,,,,,,,,,,,
2001,CA,158386,,,,,,,,,,,,,,,,,
2001,CA,1730802,,,,,,,,,,,,,,,,,
2001,CA,508584,,,,,,,,,,,,,,,,,
2001,CA,883059,,,,,,,,,,,,,,,,,
2001,CA,4526616,,,,,,,,,,,,,,,,,
2001,CA,226867,,,,,,,,,,,,,,,,,
2001,NM,93682,,,,,,,,,,,,,,,,,
2001,NM,31107,,,,,,,,,,,,,,,,,
2001,TX,1797628,,,,,,,,,,,,,,,,,
2001,TX,384791,,,,,,,,,,,,,,,,,
2001,TX,795505,,,,,,,,,,,,,,,,,
2001,TX,3904739,,,,,,,,,,,,,,,,,
2001,TX,144142,,,,,,,,,,,,,,,,,
2001,TX,1741280,,,,,,,,,,,,,,,,,
2001,TX,2159331,,,,,,,,,,,,,,,,,
2001,TX,156351,,,,,,,,,,,,,,,,,
2001,TX,291024,,,,,,,,,,,,,,,,,
2001,TX,159231,,,,,,,,,,,,,,,,,
2001,TX,297231,,,,,,,,,,,,,,,,,
2001,CA,44,,,,,,,,,,,,,,,,,
2001,AK,10493,,,,,,,,,,,,,,,,,
2001,AK,4404,,,,,,,,,,,,,,,,,
2001,AK,29290,,,,,,,,,,,,,,,,,
2001,ID,22764,,,,,,,,,,,,,,,,,
2001,ID,23333,,,,,,,,,,,,,,,,,
2001,ME,11454,,,,,,,,,,,,,,,,,
2001,ME,274659,,,,,,,,,,,,,,,,,
2001,ME,30239,,,,,,,,,,,,,,,,,
2001,ME,45449,,,,,,,,,,,,,,,,,
2001,ME,73149,,,,,,,,,,,,,,,,,
2001,ME,124558,,,,,,,,,,,,,,,,,
2001,ME,10203,,,,,,,,,,,,,,,,,
2001,ME,79007,,,,,,,,,,,,,,,,,
2001,ME,12989,,,,,,,,,,,,,,,,,
2001,ME,39349,,,,,,,,,,,,,,,,,
2001,ME,17245,,,,,,,,,,,,,,,,,
2001,MI,893542,,,,,,,,,,,,,,,,,
2001,MI,353209,,,,,,,,,,,,,,,,,
2001,MI,181531,,,,,,,,,,,,,,,,,
2001,MN,40867,,,,,,,,,,,,,,,,,
2001,MN,52844,,,,,,,,,,,,,,,,,
2001,MN,92584,,,,,,,,,,,,,,,,,
2001,MN,16500,,,,,,,,,,,,,,,,,
2001,MN,1422,,,,,,,,,,,,,,,,,
2001,MN,7868,,,,,,,,,,,,,,,,,
2001,MN,33727,,,,,,,,,,,,,,,,,
2001,MT,4064,,,,,,,,,,,,,,,,,
2001,MT,1000,,,,,,,,,,,,,,,,,
2001,MT,990,,,,,,,,,,,,,,,,,
2001,MT,55710,,,,,,,,,,,,,,,,,
2001,MT,5636,,,,,,,,,,,,,,,,,
2001,MT,26961,,,,,,,,,,,,,,,,,
2001,MT,1381,,,,,,,,,,,,,,,,,
2001,MT,54617,,,,,,,,,,,,,,,,,
2001,MT,795,,,,,,,,,,,,,,,,,
2001,MT,790,,,,,,,,,,,,,,,,,
2001,MT,197,,,,,,,,,,,,,,,,,
2001,NY,169742,,,,,,,,,,,,,,,,,
2001,NY,1403879,,,,,,,,,,,,,,,,,
2001,NY,309561,,,,,,,,,,,,,,,,,
2001,NY,168967,,,,,,,,,,,,,,,,,
2001,NY,53021,,,,,,,,,,,,,,,,,
2001,NY,32638,,,,,,,,,,,,,,,,,
2001,ND,507,,,,,,,,,,,,,,,,,
2001,ND,2010,,,,,,,,,,,,,,,,,
2001,ND,2349,,,,,,,,,,,,,,,,,
2001,ND,16431,,,,,,,,,,,,,,,,,
2001,ND,1826,,,,,,,,,,,,,,,,,
2001,ND,1243,,,,,,,,,,,,,,,,,
2001,ND,2146,,,,,,,,,,,,,,,,,
2001,ND,3485,,,,,,,,,,,,,,,,,
2001,ND,6872,,,,,,,,,,,,,,,,,
2001,ND,4878,,,,,,,,,,,,,,,,,
2001,ND,2914,,,,,,,,,,,,,,,,,
2001,ND,57222,,,,,,,,,,,,,,,,,
2001,ND,22910,,,,,,,,,,,,,,,,,
2001,ND,1579,,,,,,,,,,,,,,,,,
2001,ND,1539,,,,,,,,,,,,,,,,,
2001,ND,6788,,,,,,,,,,,,,,,,,
2001,ND,4026,,,,,,,,,,,,,,,,,
2001,ND,2951,,,,,,,,,,,,,,,,,
2001,VT,18426,,,,,,,,,,,,,,,,,
2001,VT,123685,,,,,,,,,,,,,,,,,
2001,VT,95574,,,,,,,,,,,,,,,,,
2001,VT,14498,,,,,,,,,,,,,,,,,
2001,VT,23529,,,,,,,,,,,,,,,,,
2001,WA,506365,,,,,,,,,,,,,,,,,
2001,WA,7136,,,,,,,,,,,,,,,,,
2001,WA,9127,,,,,,,,,,,,,,,,,
2001,WA,2225,,,,,,,,,,,,,,,,,
2001,WA,6712,,,,,,,,,,,,,,,,,
2001,WA,10173,,,,,,,,,,,,,,,,,
2001,WA,87750,,,,,,,,,,,,,,,,,
2001,WA,7606,,,,,,,,,,,,,,,,,
2001,WA,1324,,,,,,,,,,,,,,,,,
2001,WA,50009,,,,,,,,,,,,,,,,,
2001,WA,113060,,,,,,,,,,,,,,,,,
2001,WA,166283,,,,,,,,,,,,,,,,,
2001,AZ,352240,,,,,,,,,,,,,,,,,
2001,AZ,99281,,,,,,,,,,,,,,,,,
2001,AZ,69514,,,,,,,,,,,,,,,,,
2001,AZ,1057516,,,,,,,,,,,,,,,,,
2001,AZ,8419,,,,,,,,,,,,,,,,,
2001,AZ,696372,,,,,,,,,,,,,,,,,
2001,CA,154399,,,,,,,,,,,,,,,,,
2001,CA,1369224,,,,,,,,,,,,,,,,,
2001,CA,490868,,,,,,,,,,,,,,,,,
2001,CA,703902,,,,,,,,,,,,,,,,,
2001,CA,3158956,,,,,,,,,,,,,,,,,
2001,CA,187210,,,,,,,,,,,,,,,,,
2001,NM,84284,,,,,,,,,,,,,,,,,
2001,NM,49655,,,,,,,,,,,,,,,,,
2001,TX,1357720,,,,,,,,,,,,,,,,,
2001,TX,335298,,,,,,,,,,,,,,,,,
2001,TX,663545,,,,,,,,,,,,,,,,,
2001,TX,2612321,,,,,,,,,,,,,,,,,
2001,TX,167610,,,,,,,,,,,,,,,,,
2001,TX,1446703,,,,,,,,,,,,,,,,,
2001,TX,1493123,,,,,,,,,,,,,,,,,
2001,TX,140798,,,,,,,,,,,,,,,,,
2001,TX,240685,,,,,,,,,,,,,,,,,
2001,TX,181213,,,,,,,,,,,,,,,,,
2001,TX,279639,,,,,,,,,,,,,,,,,
2001,CA,38,,,,,,,,,,,,,,,,,
2001,AK,4216,,,,,,,,,,,,,,,,,
2001,AK,2687,,,,,,,,,,,,,,,,,
2001,AK,2121,,,,,,,,,,,,,,,,,
2001,ID,15227,,,,,,,,,,,,,,,,,
2001,ID,19453,,,,,,,,,,,,,,,,,
2001,ME,11203,,,,,,,,,,,,,,,,,
2001,ME,107471,,,,,,,,,,,,,,,,,
2001,ME,29495,,,,,,,,,,,,,,,,,
2001,ME,44549,,,,,,,,,,,,,,,,,
2001,ME,71813,,,,,,,,,,,,,,,,,
2001,ME,38008,,,,,,,,,,,,,,,,,
2001,ME,9824,,,,,,,,,,,,,,,,,
2001,ME,82741,,,,,,,,,,,,,,,,,
2001,ME,7741,,,,,,,,,,,,,,,,,
2001,ME,38048,,,,,,,,,,,,,,,,,
2001,ME,17569,,,,,,,,,,,,,,,,,
2001,MI,797204,,,,,,,,,,,,,,,,,
2001,MI,320238,,,,,,,,,,,,,,,,,
2001,MI,140489,,,,,,,,,,,,,,,,,
2001,MN,38525,,,,,,,,,,,,,,,,,
2001,MN,32560,,,,,,,,,,,,,,,,,
2001,MN,75629,,,,,,,,,,,,,,,,,
2001,MN,15397,,,,,,,,,,,,,,,,,
2001,MN,1427,,,,,,,,,,,,,,,,,
2001,MN,6946,,,,,,,,,,,,,,,,,
2001,MN,29202,,,,,,,,,,,,,,,,,
2001,MT,3244,,,,,,,,,,,,,,,,,
2001,MT,779,,,,,,,,,,,,,,,,,
2001,MT,813,,,,,,,,,,,,,,,,,
2001,MT,29749,,,,,,,,,,,,,,,,,
2001,MT,7585,,,,,,,,,,,,,,,,,
2001,MT,20682,,,,,,,,,,,,,,,,,
2001,MT,852,,,,,,,,,,,,,,,,,
2001,MT,57900,,,,,,,,,,,,,,,,,
2001,MT,972,,,,,,,,,,,,,,,,,
2001,MT,752,,,,,,,,,,,,,,,,,
2001,MT,135,,,,,,,,,,,,,,,,,
2001,NY,132465,,,,,,,,,,,,,,,,,
2001,NY,1182504,,,,,,,,,,,,,,,,,
2001,NY,256598,,,,,,,,,,,,,,,,,
2001,NY,166836,,,,,,,,,,,,,,,,,
2001,NY,48575,,,,,,,,,,,,,,,,,
2001,NY,30422,,,,,,,,,,,,,,,,,
2001,ND,321,,,,,,,,,,,,,,,,,
2001,ND,2000,,,,,,,,,,,,,,,,,
2001,ND,1806,,,,,,,,,,,,,,,,,
2001,ND,7068,,,,,,,,,,,,,,,,,
2001,ND,1968,,,,,,,,,,,,,,,,,
2001,ND,1492,,,,,,,,,,,,,,,,,
2001,ND,1820,,,,,,,,,,,,,,,,,
2001,ND,2553,,,,,,,,,,,,,,,,,
2001,ND,6856,,,,,,,,,,,,,,,,,
2001,ND,3411,,,,,,,,,,,,,,,,,
2001,ND,2731,,,,,,,,,,,,,,,,,
2001,ND,51129,,,,,,,,,,,,,,,,,
2001,ND,22853,,,,,,,,,,,,,,,,,
2001,ND,1347,,,,,,,,,,,,,,,,,
2001,ND,2055,,,,,,,,,,,,,,,,,
2001,ND,5662,,,,,,,,,,,,,,,,,
2001,ND,3000,,,,,,,,,,,,,,,,,
2001,ND,2986,,,,,,,,,,,,,,,,,
2001,VT,14056,,,,,,,,,,,,,,,,,
2001,VT,105162,,,,,,,,,,,,,,,,,
2001,VT,74790,,,,,,,,,,,,,,,,,
2001,VT,11411,,,,,,,,,,,,,,,,,
2001,VT,19432,,,,,,,,,,,,,,,,,
2001,WA,353209,,,,,,,,,,,,,,,,,
2001,WA,5309,,,,,,,,,,,,,,,,,
2001,WA,7687,,,,,,,,,,,,,,,,,
2001,WA,1729,,,,,,,,,,,,,,,,,
2001,WA,6011,,,,,,,,,,,,,,,,,
2001,WA,7264,,,,,,,,,,,,,,,,,
2001,WA,89612,,,,,,,,,,,,,,,,,
2001,WA,4609,,,,,,,,,,,,,,,,,
2001,WA,893,,,,,,,,,,,,,,,,,
2001,WA,41534,,,,,,,,,,,,,,,,,
2001,WA,94044,,,,,,,,,,,,,,,,,
2001,WA,140913,,,,,,,,,,,,,,,,,
2001,AZ,501238,,,,,,,,,,,,,,,,,
2001,AZ,111930,,,,,,,,,,,,,,,,,
2001,AZ,64732,,,,,,,,,,,,,,,,,
2001,AZ,1000198,,,,,,,,,,,,,,,,,
2001,AZ,7897,,,,,,,,,,,,,,,,,
2001,AZ,642090,,,,,,,,,,,,,,,,,
2001,CA,195676,,,,,,,,,,,,,,,,,
2001,CA,1363579,,,,,,,,,,,,,,,,,
2001,CA,481696,,,,,,,,,,,,,,,,,
2001,CA,546335,,,,,,,,,,,,,,,,,
2001,CA,2954947,,,,,,,,,,,,,,,,,
2001,CA,186086,,,,,,,,,,,,,,,,,
2001,NM,85268,,,,,,,,,,,,,,,,,
2001,NM,63394,,,,,,,,,,,,,,,,,
2001,TX,1407725,,,,,,,,,,,,,,,,,
2001,TX,335889,,,,,,,,,,,,,,,,,
2001,TX,686138,,,,,,,,,,,,,,,,,
2001,TX,2749252,,,,,,,,,,,,,,,,,
2001,TX,166813,,,,,,,,,,,,,,,,,
2001,TX,1310599,,,,,,,,,,,,,,,,,
2001,TX,1448246,,,,,,,,,,,,,,,,,
